n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
30,49,753.9806518554688,26.385292053222656,48.91078567504883,678.6845703125
50,0,652.6511840820312,21.57721710205078,45.07111358642578,586.0028686523438
50,1,698.91552734375,26.092283248901367,39.63859558105469,633.1846313476562
50,2,678.7640991210938,24.59552001953125,34.25490951538086,619.9136352539062
50,3,659.7933349609375,19.662334442138672,44.900901794433594,595.2301025390625
50,4,647.7992553710938,25.001047134399414,35.05628204345703,587.741943359375
50,5,676.6397705078125,31.101293563842773,43.7629280090332,601.7755737304688
50,6,683.1259765625,22.21404457092285,52.17658996582031,608.7353515625
50,7,715.4078979492188,32.786155700683594,44.53645324707031,638.0852661132812
50,8,684.5430908203125,22.215686798095703,28.87566375732422,633.4517211914062
50,9,686.2183837890625,23.666439056396484,28.890039443969727,633.6619262695312
50,10,677.4013061523438,26.68595314025879,40.53443908691406,610.1809692382812
50,11,658.6185302734375,22.360225677490234,27.28271484375,608.9755859375
50,12,682.1414794921875,19.69463348388672,41.6695671081543,620.7772827148438
50,13,696.8494262695312,28.1512393951416,43.10063552856445,625.5975341796875
50,14,625.8997802734375,22.501110076904297,34.05189514160156,569.3468017578125
50,15,671.1988525390625,26.997953414916992,45.50347137451172,598.6974487304688
50,16,683.1704711914062,26.829580307006836,44.717315673828125,611.6235961914062
50,17,710.3305053710938,26.932579040527344,47.87983703613281,635.5181274414062
50,18,725.6257934570312,22.030624389648438,42.775753021240234,660.8193969726562
50,19,680.8060302734375,22.437971115112305,37.21620559692383,621.15185546875
50,20,678.6802978515625,24.871274948120117,42.425228118896484,611.3837890625
50,21,696.2659912109375,26.55290985107422,33.97645950317383,635.7366333007812
50,22,700.61083984375,27.369497299194336,41.52743148803711,631.7139282226562
50,23,667.15283203125,18.35795021057129,42.67589569091797,606.1189575195312
50,24,669.2651977539062,22.536571502685547,48.16048049926758,598.5681762695312
50,25,672.9945068359375,23.192867279052734,35.89833068847656,613.9033203125
50,26,658.1295166015625,31.723987579345703,38.222381591796875,588.18310546875
50,27,695.5497436523438,23.086837768554688,38.02717590332031,634.4357299804688
50,28,674.4269409179688,24.98302459716797,38.806495666503906,610.6373901367188
50,29,650.3731079101562,21.246450424194336,42.49884796142578,586.6278076171875
50,30,631.146728515625,24.536340713500977,39.035797119140625,567.5745849609375
50,31,670.7110595703125,27.93488121032715,36.71520233154297,606.0609741210938
50,32,670.2998657226562,26.753076553344727,45.85780715942383,597.68896484375
