n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
50,2,767.3153076171875,27.5330753326416,58.72572708129883,681.0565185546875
50,3,766.1203002929688,21.784008026123047,56.365142822265625,687.97119140625
50,4,729.6635131835938,27.165735244750977,48.06201934814453,654.435791015625
50,5,749.6356201171875,28.291664123535156,54.02218246459961,667.32177734375
50,6,775.85498046875,24.91119956970215,66.97850036621094,683.96533203125
50,7,797.7619018554688,40.918861389160156,58.84306716918945,698.0
50,8,760.1224365234375,24.227155685424805,54.34971237182617,681.5455932617188
50,9,771.5061645507812,22.903684616088867,62.19110870361328,686.411376953125
50,10,762.7418212890625,29.22199249267578,60.31154251098633,673.208251953125
50,11,741.9531860351562,24.12352180480957,51.6050910949707,666.2245483398438
50,12,761.2571411132812,22.227149963378906,54.634918212890625,684.3950805664062
50,13,777.893798828125,32.20193862915039,57.8781852722168,687.813720703125
50,14,715.964599609375,29.440654754638672,56.65936279296875,629.8645629882812
50,15,742.6417846679688,28.11864471435547,60.75377655029297,653.7693481445312
50,16,769.9356079101562,30.78396224975586,71.78617095947266,667.365478515625
50,17,789.2013549804688,30.533357620239258,61.839107513427734,696.828857421875
50,18,800.7791748046875,21.32369041442871,61.55553436279297,717.8999633789062
50,19,751.927734375,30.270931243896484,50.82223892211914,670.8345336914062
50,20,760.08984375,29.483304977416992,54.952415466308594,675.6541748046875
50,21,781.4696655273438,28.884382247924805,51.515506744384766,701.0697631835938
50,22,764.9663696289062,26.214984893798828,58.52836227416992,680.2230224609375
50,23,742.0139770507812,22.92862319946289,48.570281982421875,670.5150146484375
50,24,756.7697143554688,21.275835037231445,69.82904052734375,665.664794921875
50,25,769.5992431640625,23.902650833129883,60.67485809326172,685.021728515625
50,26,749.7485961914062,33.937408447265625,57.530181884765625,658.281005859375
50,27,768.1900024414062,25.841455459594727,49.498260498046875,692.8502807617188
50,28,760.3170776367188,25.062236785888672,48.98641586303711,686.2684326171875
50,29,732.5509033203125,25.542177200317383,60.166934967041016,646.841796875
50,30,728.9031982421875,26.81812286376953,53.409542083740234,648.675537109375
50,31,769.1217651367188,34.77582931518555,55.17372131347656,679.1722412109375
50,32,764.7340087890625,25.341100692749023,65.89971160888672,673.4931640625
50,33,714.6846923828125,23.35320281982422,49.23592758178711,642.0955810546875
50,34,751.2242431640625,22.578407287597656,49.464229583740234,679.1815795898438
50,35,781.2696533203125,28.712129592895508,61.53926467895508,691.0182495117188
50,36,765.8174438476562,24.35383415222168,68.10713958740234,673.3565063476562
50,37,741.9497680664062,25.05809783935547,47.84041976928711,669.05126953125
50,38,780.7735595703125,29.19392967224121,63.088279724121094,688.4913940429688
50,39,743.05712890625,27.964704513549805,53.98532485961914,661.1071166992188
50,40,737.2031860351562,24.977718353271484,52.53007125854492,659.6953735351562
50,41,734.224609375,27.280214309692383,54.77159881591797,652.1727905273438
50,42,781.3557739257812,30.432283401489258,61.33796691894531,689.5855712890625
50,43,796.226318359375,30.586538314819336,77.89225769042969,687.7474975585938
50,44,741.4674072265625,26.173294067382812,56.084251403808594,659.2098388671875
50,45,748.2493896484375,34.757049560546875,53.88079833984375,659.611572265625
50,46,736.1189575195312,28.342124938964844,54.177024841308594,653.5997924804688
50,47,735.9179077148438,26.644695281982422,52.25824737548828,657.0149536132812
50,48,731.2068481445312,25.09818458557129,54.51888656616211,651.5897827148438
50,49,798.8681030273438,29.241567611694336,59.10190200805664,710.5245971679688
100,0,722.8365478515625,29.102344512939453,68.98123168945312,624.7529907226562
100,1,748.3780517578125,29.733240127563477,52.46112823486328,666.1837158203125
100,2,740.418701171875,27.382892608642578,57.71136474609375,655.324462890625
100,3,741.5607299804688,21.40884017944336,53.882049560546875,666.2698364257812
100,4,702.8131713867188,25.649873733520508,46.93301773071289,630.2302856445312
100,5,720.2714233398438,26.155715942382812,54.77022171020508,639.3455200195312
100,6,745.2921752929688,24.417863845825195,65.67800903320312,655.1962890625
100,7,765.2223510742188,37.74318313598633,55.8392333984375,671.639892578125
100,8,741.4410400390625,23.93292999267578,56.1486930847168,661.3594360351562
100,9,746.046142578125,22.079185485839844,61.2079963684082,662.7589721679688
100,10,736.4537963867188,29.42828369140625,55.87208938598633,651.1534423828125
100,11,709.2428588867188,24.445749282836914,51.93264389038086,632.8644409179688
100,12,747.9661254882812,21.732030868530273,51.46357345581055,674.7705078125
100,13,752.4020385742188,30.096397399902344,60.44361877441406,661.8619995117188
100,14,711.2882080078125,30.657957077026367,62.44089126586914,618.1893920898438
100,15,717.0028686523438,25.565187454223633,57.641300201416016,633.7963256835938
100,16,738.7750854492188,30.387781143188477,68.11894226074219,640.2683715820312
100,17,749.1570434570312,29.16907501220703,62.16286849975586,657.8250732421875
100,18,771.1317138671875,20.563600540161133,58.7454833984375,691.8226318359375
100,19,722.0044555664062,28.62466049194336,49.523807525634766,643.8560180664062
100,20,711.2374267578125,27.342308044433594,51.67667007446289,632.2184448242188
100,21,740.0066528320312,27.232894897460938,48.326446533203125,664.4473266601562
